Container Number,Size,Tare (kg),Terminal,Region,Type,Available From,Available To,Price (KRW),Remarks
HMMU4519594,20FT,2100,HJIT,인천,외항,2024-06-01,2024-06-05,45000,전화 요망
EMCU8623677,40FT,3800,DGT,부산,외항,2024-06-05,2024-06-10,45000,야간 불가
OOLU9561295,40HQ,3800,BNCT,부산,외항,2024-06-02,2024-06-06,47000,빠른 픽업 가능
FSCU4607408,40HQ,4200,HBCT,부산,내항,2024-06-06,2024-06-10,47000,빠른 픽업 가능
HMMU1764817,20FT,2200,DGT,부산,외항,2024-06-07,2024-06-11,42000,야간 불가
OOLU1465380,20FT,2300,SNCT,인천,외항,2024-06-02,2024-06-07,50000,전화 요망
TCLU6053387,40FT,3600,BNCT,부산,외항,2024-06-01,2024-06-05,40000,빠른 픽업 가능
YMLU3467915,40FT,4000,BNCT,부산,외항,2024-06-06,2024-06-10,42000,야간 불가
CMAU1451417,20FT,2200,JUCT,울산,내항,2024-06-03,2024-06-08,50000,전화 요망
MAEU6054198,40HQ,4200,PNCT,평택,내항,2024-06-03,2024-06-07,45000,빠른 픽업 가능
EMCU3780877,40FT,4000,BPTS,부산,내항,2024-06-07,2024-06-12,45000,빠른 픽업 가능
FSCU3103554,20FT,2400,PCTC,평택,내항,2024-06-03,2024-06-08,40000,전화 요망
HMMU6914378,40FT,3600,IGCT,군산,내항,2024-06-05,2024-06-10,45000,전화 요망
OOLU3706697,40HQ,4200,BCT,부산,외항,2024-06-02,2024-06-05,45000,빠른 픽업 가능
MAEU3311841,40FT,3800,BCT,부산,외항,2024-06-02,2024-06-07,47000,빠른 픽업 가능
TRIU6200788,20FT,2300,JUCT,울산,내항,2024-06-07,2024-06-11,50000,야간 불가
ONEU6850939,40FT,3900,HBCT,부산,내항,2024-06-07,2024-06-12,50000,확정 이후 연락
OOLU4951454,40HQ,4200,SNCT,인천,외항,2024-06-04,2024-06-08,50000,전화 요망
TCLU9777844,40HQ,4200,DGT,부산,외항,2024-06-06,2024-06-09,42000,확정 이후 연락
MSCU8673361,40HQ,4200,E1CT,인천,내항,2024-06-03,2024-06-07,47000,야간 불가
EMCU8203527,20FT,2500,BPTS,부산,내항,2024-06-04,2024-06-07,45000,전화 요망
OOLU6775331,40HQ,4200,BPTS,부산,내항,2024-06-07,2024-06-11,45000,확정 이후 연락
TRIU5541211,40FT,3600,IFT,인천,내항,2024-06-01,2024-06-06,45000,야간 불가
YMLU9947080,40HQ,3800,PNC,부산,외항,2024-06-01,2024-06-05,50000,확정 이후 연락
OOLU8954550,40HQ,3900,TOC,부산,내항,2024-06-05,2024-06-08,45000,전화 요망
FSCU3980136,20FT,2300,GWCT,광양,내항,2024-06-02,2024-06-05,45000,확정 이후 연락
EMCU5095451,40HQ,3900,E1CT,인천,내항,2024-06-07,2024-06-11,50000,빠른 픽업 가능
TCLU3459834,40HQ,4100,DGT,부산,외항,2024-06-02,2024-06-06,47000,확정 이후 연락
TCLU1638249,20FT,2500,JUCT,울산,내항,2024-06-07,2024-06-10,50000,확정 이후 연락
CMAU7396852,40FT,3700,JUCT,울산,내항,2024-06-07,2024-06-10,45000,빠른 픽업 가능
TCLU1141652,40HQ,3900,E1CT,인천,내항,2024-06-02,2024-06-05,47000,야간 불가
MAEU8616943,20FT,2500,TOC,부산,내항,2024-06-04,2024-06-07,42000,전화 요망
MSCU3072808,20FT,2100,SNCT,인천,외항,2024-06-07,2024-06-10,40000,빠른 픽업 가능
MSCU9811845,40HQ,3800,BNCT,부산,외항,2024-06-06,2024-06-09,50000,빠른 픽업 가능
FSCU2408038,20FT,2100,GWCT,광양,내항,2024-06-05,2024-06-10,47000,확정 이후 연락
TCLU5592800,40FT,3800,SNCT,인천,외항,2024-06-01,2024-06-06,45000,확정 이후 연락
YMLU4425934,40FT,3700,ICT,인천,내항,2024-06-02,2024-06-06,47000,확정 이후 연락
HMMU6388434,40FT,3700,KIT,광양,내항,2024-06-07,2024-06-11,42000,빠른 픽업 가능
HMMU9649107,20FT,2200,UNCT,울산,내항,2024-06-06,2024-06-09,40000,야간 불가
MAEU9909293,40HQ,3900,BPTG,부산,내항,2024-06-03,2024-06-08,45000,야간 불가
TRIU2261254,40HQ,4000,BPTG,부산,내항,2024-06-04,2024-06-07,47000,빠른 픽업 가능
HMMU1203556,40HQ,4000,UNCT,울산,내항,2024-06-01,2024-06-05,50000,확정 이후 연락
MAEU5144273,40FT,3800,PCTC,평택,내항,2024-06-02,2024-06-07,45000,확정 이후 연락
OOLU5675833,20FT,2300,ICT,인천,내항,2024-06-04,2024-06-07,40000,확정 이후 연락
TCLU3410513,20FT,2200,PNCT,평택,내항,2024-06-05,2024-06-08,50000,야간 불가
EMCU9780855,40HQ,4200,SNCT,인천,외항,2024-06-07,2024-06-11,40000,확정 이후 연락
MSCU8496228,40HQ,3900,BPTS,부산,내항,2024-06-02,2024-06-06,40000,야간 불가
OOLU7856656,40FT,3800,DGT,부산,외항,2024-06-05,2024-06-09,42000,빠른 픽업 가능
MAEU2532256,40HQ,3900,BNCT,부산,외항,2024-06-07,2024-06-12,45000,확정 이후 연락
TRIU4060798,40FT,3900,IGCT,군산,내항,2024-06-02,2024-06-06,40000,전화 요망
TCLU4122675,40HQ,4000,JUCT,울산,내항,2024-06-01,2024-06-06,40000,확정 이후 연락
EMCU8899216,20FT,2300,JUCT,울산,내항,2024-06-06,2024-06-09,47000,확정 이후 연락
TRIU7777703,40HQ,3900,DGT,부산,외항,2024-06-06,2024-06-09,50000,빠른 픽업 가능
EMCU1939995,20FT,2100,UNCT,울산,내항,2024-06-04,2024-06-08,50000,전화 요망
MAEU8809082,40FT,4000,BNCT,부산,외항,2024-06-06,2024-06-11,47000,전화 요망
CMAU1680988,40FT,3900,GWCT,광양,내항,2024-06-04,2024-06-07,42000,확정 이후 연락
HMMU2367879,40HQ,3800,JUCT,울산,내항,2024-06-04,2024-06-08,50000,전화 요망
CMAU8371501,40HQ,4000,BPTS,부산,내항,2024-06-06,2024-06-10,47000,전화 요망
MAEU7127738,20FT,2200,TOC,부산,내항,2024-06-04,2024-06-07,42000,빠른 픽업 가능
YMLU3326150,40FT,3800,GWCT,광양,내항,2024-06-05,2024-06-10,47000,전화 요망
TCLU2473219,40HQ,3900,E1CT,인천,내항,2024-06-07,2024-06-12,50000,야간 불가
MSCU3992952,40FT,4000,BPTG,부산,내항,2024-06-02,2024-06-05,42000,확정 이후 연락
TCLU2031661,40FT,3800,PNIT,부산,외항,2024-06-02,2024-06-06,45000,전화 요망
HMMU5957126,20FT,2400,BCT,부산,외항,2024-06-02,2024-06-06,47000,야간 불가
ONEU2107829,40FT,3600,HJIT,인천,외항,2024-06-04,2024-06-07,50000,빠른 픽업 가능
ONEU2249179,40HQ,4000,JUCT,울산,내항,2024-06-02,2024-06-06,42000,전화 요망
MSCU7029721,40HQ,4000,HBCT,부산,내항,2024-06-03,2024-06-06,40000,전화 요망
ONEU6319630,40HQ,4100,PNIT,부산,외항,2024-06-01,2024-06-06,45000,확정 이후 연락
FSCU8521427,20FT,2400,HJIT,인천,외항,2024-06-01,2024-06-04,42000,전화 요망
ONEU8834388,40FT,3800,HJIT,인천,외항,2024-06-04,2024-06-07,47000,전화 요망
HMMU6549693,20FT,2500,E1CT,인천,내항,2024-06-02,2024-06-05,45000,야간 불가
YMLU2925340,20FT,2100,JUCT,울산,내항,2024-06-02,2024-06-06,42000,확정 이후 연락
FSCU4300191,40FT,3600,UNCT,울산,내항,2024-06-06,2024-06-10,40000,빠른 픽업 가능
TCLU5151911,40FT,3800,PNCT,평택,내항,2024-06-06,2024-06-11,42000,야간 불가
CMAU6365795,20FT,2200,DGT,부산,외항,2024-06-02,2024-06-07,42000,야간 불가
ONEU7254691,20FT,2400,BCT,부산,외항,2024-06-01,2024-06-05,47000,전화 요망
OOLU9596341,40HQ,4000,PNCT,평택,내항,2024-06-06,2024-06-09,40000,확정 이후 연락
OOLU1933610,40FT,4000,BNCT,부산,외항,2024-06-04,2024-06-09,42000,야간 불가
ONEU7379483,40HQ,3900,BPTS,부산,내항,2024-06-07,2024-06-11,50000,빠른 픽업 가능
OOLU4846770,40FT,4000,GWCT,광양,내항,2024-06-01,2024-06-04,40000,빠른 픽업 가능
TCLU9558035,20FT,2400,BCT,부산,외항,2024-06-02,2024-06-06,47000,야간 불가
TCLU6843923,20FT,2400,IFT,인천,내항,2024-06-02,2024-06-06,40000,야간 불가
OOLU7484375,40FT,3800,TOC,부산,내항,2024-06-07,2024-06-11,47000,빠른 픽업 가능
EMCU5866224,40FT,4000,GWCT,광양,내항,2024-06-04,2024-06-07,42000,확정 이후 연락
YMLU1627750,40HQ,4200,GWCT,광양,내항,2024-06-01,2024-06-04,47000,빠른 픽업 가능
ONEU7298701,20FT,2400,ICT,인천,내항,2024-06-01,2024-06-06,45000,전화 요망
HMMU4542858,40FT,3900,HJIT,인천,외항,2024-06-06,2024-06-10,40000,전화 요망
MAEU5808145,40HQ,4100,PCTC,평택,내항,2024-06-02,2024-06-06,42000,야간 불가
ONEU2097411,40HQ,3800,IFT,인천,내항,2024-06-02,2024-06-07,50000,전화 요망
EMCU1960504,40HQ,4100,BNCT,부산,외항,2024-06-01,2024-06-06,47000,야간 불가
FSCU5588208,40HQ,3900,SNCT,인천,외항,2024-06-01,2024-06-05,50000,확정 이후 연락
MAEU4347718,40FT,3900,PNIT,부산,외항,2024-06-02,2024-06-07,42000,빠른 픽업 가능
CMAU4843180,40HQ,3900,JUCT,울산,내항,2024-06-05,2024-06-08,40000,야간 불가
EMCU6237086,40FT,3700,HBCT,부산,내항,2024-06-03,2024-06-06,40000,야간 불가
CMAU7724913,20FT,2100,IGCT,군산,내항,2024-06-05,2024-06-10,40000,야간 불가
MAEU6679271,20FT,2500,BPTS,부산,내항,2024-06-07,2024-06-11,45000,야간 불가
HMMU6285835,40FT,3700,HJIT,인천,외항,2024-06-06,2024-06-09,47000,빠른 픽업 가능
EMCU6592992,20FT,2300,IGCT,군산,내항,2024-06-07,2024-06-11,50000,빠른 픽업 가능
ONEU8899258,20FT,2400,HBCT,부산,내항,2024-06-04,2024-06-07,47000,야간 불가
OOLU4217191,40HQ,3900,E1CT,인천,내항,2024-06-06,2024-06-09,40000,빠른 픽업 가능
TCLU5939946,20FT,2100,BPTG,부산,내항,2024-06-03,2024-06-07,50000,전화 요망
EMCU6599321,20FT,2100,IGCT,군산,내항,2024-06-05,2024-06-10,42000,야간 불가
MAEU3550954,40HQ,3800,KIT,광양,내항,2024-06-01,2024-06-06,47000,확정 이후 연락
HMMU4825996,20FT,2100,TOC,부산,내항,2024-06-03,2024-06-07,47000,전화 요망
MAEU4127240,20FT,2300,BPTS,부산,내항,2024-06-04,2024-06-08,45000,야간 불가
EMCU6647898,40HQ,4100,GWCT,광양,내항,2024-06-03,2024-06-08,45000,빠른 픽업 가능
TCLU8895544,20FT,2500,PNCT,평택,내항,2024-06-02,2024-06-05,50000,야간 불가
MAEU3253932,40HQ,4200,PNIT,부산,외항,2024-06-01,2024-06-04,50000,야간 불가
TRIU7726207,20FT,2400,KIT,광양,내항,2024-06-03,2024-06-07,50000,야간 불가
EMCU5959734,20FT,2400,PCTC,평택,내항,2024-06-01,2024-06-04,50000,빠른 픽업 가능
HMMU2930256,40FT,3700,PCTC,평택,내항,2024-06-03,2024-06-07,47000,빠른 픽업 가능
CMAU3805509,40HQ,4000,HBCT,부산,내항,2024-06-03,2024-06-07,42000,전화 요망
CMAU5896350,40HQ,3900,KIT,광양,내항,2024-06-01,2024-06-04,42000,전화 요망
ONEU9502126,20FT,2400,BCT,부산,외항,2024-06-01,2024-06-05,42000,야간 불가
HMMU4224144,40FT,3600,SNCT,인천,외항,2024-06-07,2024-06-11,40000,확정 이후 연락
ONEU7968139,40HQ,4000,SNCT,인천,외항,2024-06-02,2024-06-07,40000,전화 요망
HMMU5716597,20FT,2400,IGCT,군산,내항,2024-06-04,2024-06-09,47000,빠른 픽업 가능
TRIU9300928,20FT,2100,ICT,인천,내항,2024-06-05,2024-06-09,40000,빠른 픽업 가능
OOLU4491794,40FT,3800,KIT,광양,내항,2024-06-06,2024-06-09,40000,전화 요망
MAEU3304783,20FT,2200,TOC,부산,내항,2024-06-02,2024-06-07,47000,야간 불가
TRIU2581699,40HQ,4100,SNCT,인천,외항,2024-06-02,2024-06-07,45000,야간 불가
TCLU5006125,20FT,2100,JUCT,울산,내항,2024-06-05,2024-06-09,45000,전화 요망
EMCU9441044,20FT,2500,GWCT,광양,내항,2024-06-07,2024-06-12,42000,확정 이후 연락
EMCU9147342,40FT,4000,KIT,광양,내항,2024-06-07,2024-06-12,40000,야간 불가
YMLU9403879,40HQ,3800,TOC,부산,내항,2024-06-05,2024-06-09,40000,빠른 픽업 가능
HMMU7698844,20FT,2200,PNC,부산,외항,2024-06-07,2024-06-12,42000,전화 요망
TCLU8512463,20FT,2400,PNIT,부산,외항,2024-06-06,2024-06-09,42000,확정 이후 연락
EMCU3698191,40FT,3700,JUCT,울산,내항,2024-06-03,2024-06-07,42000,전화 요망
HMMU3798192,20FT,2100,E1CT,인천,내항,2024-06-01,2024-06-05,45000,빠른 픽업 가능
MAEU6555858,40HQ,4000,IGCT,군산,내항,2024-06-02,2024-06-07,47000,야간 불가
FSCU4942787,40FT,3700,IGCT,군산,내항,2024-06-05,2024-06-09,47000,전화 요망
YMLU7139617,40HQ,3900,BNCT,부산,외항,2024-06-04,2024-06-07,40000,확정 이후 연락
EMCU9935572,40HQ,4200,BPTS,부산,내항,2024-06-02,2024-06-05,45000,전화 요망
TRIU1550219,40HQ,3900,DGT,부산,외항,2024-06-05,2024-06-08,42000,전화 요망
YMLU1684395,20FT,2300,PNCT,평택,내항,2024-06-07,2024-06-11,47000,야간 불가
EMCU4945308,20FT,2400,IFT,인천,내항,2024-06-03,2024-06-06,45000,야간 불가
MSCU8044326,40FT,3900,IGCT,군산,내항,2024-06-06,2024-06-11,42000,빠른 픽업 가능
TRIU1916886,40FT,3700,BCT,부산,외항,2024-06-01,2024-06-05,47000,전화 요망
ONEU3757664,40FT,4000,E1CT,인천,내항,2024-06-03,2024-06-08,40000,전화 요망
EMCU5627291,40FT,4000,HBCT,부산,내항,2024-06-05,2024-06-10,50000,전화 요망
TCLU3945478,20FT,2500,IGCT,군산,내항,2024-06-01,2024-06-04,42000,빠른 픽업 가능
HMMU6402809,40HQ,3900,KIT,광양,내항,2024-06-05,2024-06-08,42000,빠른 픽업 가능
FSCU6700851,20FT,2300,JUCT,울산,내항,2024-06-07,2024-06-11,47000,전화 요망
ONEU8827778,40HQ,3900,TOC,부산,내항,2024-06-02,2024-06-06,50000,확정 이후 연락
YMLU6753880,40FT,3800,BPTS,부산,내항,2024-06-07,2024-06-12,47000,빠른 픽업 가능
HMMU7840247,20FT,2100,PCTC,평택,내항,2024-06-03,2024-06-08,45000,빠른 픽업 가능
ONEU7618720,20FT,2100,KIT,광양,내항,2024-06-04,2024-06-07,40000,야간 불가
TRIU6778404,40HQ,3900,BPTS,부산,내항,2024-06-01,2024-06-06,45000,확정 이후 연락
FSCU2910967,20FT,2300,IFT,인천,내항,2024-06-02,2024-06-06,42000,야간 불가
OOLU8679607,40HQ,4000,IGCT,군산,내항,2024-06-07,2024-06-12,40000,확정 이후 연락
TRIU6686510,40HQ,4000,PCTC,평택,내항,2024-06-06,2024-06-09,45000,야간 불가
FSCU5434492,20FT,2200,IFT,인천,내항,2024-06-02,2024-06-05,40000,빠른 픽업 가능
OOLU7250959,40HQ,3900,ICT,인천,내항,2024-06-03,2024-06-06,50000,야간 불가
OOLU5850423,40HQ,3800,IFT,인천,내항,2024-06-04,2024-06-07,42000,빠른 픽업 가능
EMCU5616403,40FT,3800,BPTG,부산,내항,2024-06-06,2024-06-09,45000,전화 요망
CMAU5528269,40FT,3900,DGT,부산,외항,2024-06-02,2024-06-05,42000,전화 요망
YMLU7543224,20FT,2500,BPTS,부산,내항,2024-06-07,2024-06-11,42000,빠른 픽업 가능
TRIU3739570,40FT,3900,SNCT,인천,외항,2024-06-04,2024-06-07,47000,빠른 픽업 가능
TCLU8324533,40FT,3600,BPTG,부산,내항,2024-06-05,2024-06-09,50000,전화 요망
YMLU1456746,20FT,2400,BCT,부산,외항,2024-06-03,2024-06-07,47000,빠른 픽업 가능
MAEU3768567,40HQ,4100,BNCT,부산,외항,2024-06-05,2024-06-10,42000,야간 불가
TRIU1143299,20FT,2200,ICT,인천,내항,2024-06-01,2024-06-06,42000,전화 요망
TRIU5400703,20FT,2300,ICT,인천,내항,2024-06-05,2024-06-10,45000,야간 불가
OOLU7329653,40HQ,4200,PNCT,평택,내항,2024-06-03,2024-06-08,42000,빠른 픽업 가능
EMCU5835427,40HQ,4200,BPTG,부산,내항,2024-06-06,2024-06-10,45000,전화 요망
ONEU9051128,40FT,3600,TOC,부산,내항,2024-06-07,2024-06-12,50000,확정 이후 연락
EMCU4447784,40FT,3900,BNCT,부산,외항,2024-06-04,2024-06-09,45000,전화 요망
FSCU1489289,40HQ,3900,HJIT,인천,외항,2024-06-02,2024-06-05,45000,빠른 픽업 가능
HMMU1375159,40HQ,4100,HJIT,인천,외항,2024-06-05,2024-06-10,42000,빠른 픽업 가능
EMCU2415396,40FT,3700,TOC,부산,내항,2024-06-07,2024-06-11,40000,확정 이후 연락
ONEU3826893,40FT,3600,GWCT,광양,내항,2024-06-02,2024-06-07,45000,확정 이후 연락
YMLU4566890,20FT,2200,IGCT,군산,내항,2024-06-04,2024-06-08,42000,빠른 픽업 가능
ONEU9262119,40FT,3900,JUCT,울산,내항,2024-06-05,2024-06-08,47000,확정 이후 연락
TRIU7235834,40HQ,4100,ICT,인천,내항,2024-06-01,2024-06-06,40000,빠른 픽업 가능
CMAU2667687,40FT,4000,GWCT,광양,내항,2024-06-06,2024-06-09,40000,전화 요망
EMCU3784008,20FT,2400,SNCT,인천,외항,2024-06-01,2024-06-04,42000,전화 요망
FSCU8177075,40FT,3800,BCT,부산,외항,2024-06-05,2024-06-09,45000,빠른 픽업 가능
OOLU9892521,40FT,3700,KIT,광양,내항,2024-06-06,2024-06-09,50000,빠른 픽업 가능
HMMU7122442,40FT,3900,SNCT,인천,외항,2024-06-06,2024-06-10,45000,빠른 픽업 가능
TCLU7420792,40HQ,3800,KIT,광양,내항,2024-06-04,2024-06-07,45000,야간 불가
ONEU8816941,40HQ,4100,HBCT,부산,내항,2024-06-02,2024-06-07,47000,확정 이후 연락
ONEU9972378,40FT,3700,SNCT,인천,외항,2024-06-07,2024-06-10,50000,전화 요망
OOLU4699565,40HQ,4000,PNIT,부산,외항,2024-06-03,2024-06-08,50000,전화 요망
TCLU5588584,20FT,2300,KIT,광양,내항,2024-06-04,2024-06-07,50000,야간 불가
ONEU7370729,20FT,2200,BPTG,부산,내항,2024-06-07,2024-06-12,50000,야간 불가
TRIU7920579,40HQ,4200,BPTS,부산,내항,2024-06-01,2024-06-05,42000,확정 이후 연락
OOLU6857212,40HQ,3800,HBCT,부산,내항,2024-06-02,2024-06-07,40000,확정 이후 연락
OOLU2573104,40HQ,4100,PNC,부산,외항,2024-06-04,2024-06-07,42000,빠른 픽업 가능
ONEU5156022,40HQ,4100,DGT,부산,외항,2024-06-04,2024-06-09,47000,야간 불가
OOLU7152091,20FT,2200,BNCT,부산,외항,2024-06-04,2024-06-08,47000,빠른 픽업 가능
TCLU5389503,40HQ,4000,IGCT,군산,내항,2024-06-07,2024-06-10,50000,전화 요망
OOLU4057731,20FT,2100,IGCT,군산,내항,2024-06-04,2024-06-09,42000,전화 요망
EMCU9317652,40FT,3600,PNCT,평택,내항,2024-06-03,2024-06-06,45000,빠른 픽업 가능
TCLU4326135,20FT,2500,KIT,광양,내항,2024-06-04,2024-06-08,45000,전화 요망
YMLU5496861,40FT,3600,GWCT,광양,내항,2024-06-07,2024-06-11,50000,확정 이후 연락
HMMU2292910,40HQ,3900,ICT,인천,내항,2024-06-02,2024-06-07,40000,전화 요망
TRIU6705366,40FT,4000,TOC,부산,내항,2024-06-04,2024-06-07,45000,야간 불가
MSCU7649244,20FT,2500,KIT,광양,내항,2024-06-03,2024-06-06,47000,전화 요망
FSCU5965486,20FT,2400,PNC,부산,외항,2024-06-02,2024-06-05,50000,야간 불가
TRIU1746166,40HQ,4000,UNCT,울산,내항,2024-06-02,2024-06-07,47000,빠른 픽업 가능
EMCU8572434,40FT,4000,BPTS,부산,내항,2024-06-05,2024-06-08,47000,빠른 픽업 가능
FSCU3908843,40HQ,3900,PNCT,평택,내항,2024-06-03,2024-06-08,45000,야간 불가
YMLU9533504,20FT,2500,ICT,인천,내항,2024-06-02,2024-06-06,47000,확정 이후 연락
HMMU3464224,40FT,3600,PNCT,평택,내항,2024-06-04,2024-06-09,45000,야간 불가
TCLU7389102,40FT,3800,PCTC,평택,내항,2024-06-06,2024-06-10,47000,야간 불가
CMAU7689888,20FT,2300,HBCT,부산,내항,2024-06-02,2024-06-06,47000,야간 불가
EMCU7543392,40FT,3900,JUCT,울산,내항,2024-06-03,2024-06-08,42000,전화 요망
FSCU7717275,40HQ,3900,IFT,인천,내항,2024-06-01,2024-06-05,47000,전화 요망
TRIU5198772,40HQ,3800,PCTC,평택,내항,2024-06-07,2024-06-11,45000,야간 불가
HMMU9413162,40FT,3600,BPTS,부산,내항,2024-06-07,2024-06-10,40000,전화 요망
MAEU5501379,40FT,4000,HBCT,부산,내항,2024-06-04,2024-06-09,45000,확정 이후 연락
EMCU3567902,40FT,3900,BCT,부산,외항,2024-06-01,2024-06-06,45000,야간 불가
TRIU5674255,40HQ,3900,PNIT,부산,외항,2024-06-01,2024-06-04,42000,빠른 픽업 가능
OOLU1728245,40HQ,3900,IGCT,군산,내항,2024-06-07,2024-06-12,42000,전화 요망
TCLU8115119,40HQ,3800,KIT,광양,내항,2024-06-04,2024-06-07,45000,전화 요망
FSCU1873435,40FT,3700,ICT,인천,내항,2024-06-03,2024-06-07,47000,빠른 픽업 가능
YMLU3999961,40FT,4000,ICT,인천,내항,2024-06-06,2024-06-09,42000,확정 이후 연락
MAEU9088086,20FT,2100,BCT,부산,외항,2024-06-07,2024-06-10,42000,야간 불가
YMLU4574752,20FT,2100,PNIT,부산,외항,2024-06-05,2024-06-10,40000,확정 이후 연락
OOLU6490843,40HQ,4100,PNC,부산,외항,2024-06-05,2024-06-08,47000,빠른 픽업 가능
MAEU7552880,40HQ,3900,KIT,광양,내항,2024-06-04,2024-06-08,47000,전화 요망
TRIU3830436,40HQ,4000,BPTG,부산,내항,2024-06-03,2024-06-08,42000,야간 불가
OOLU2423407,40HQ,4200,PNC,부산,외항,2024-06-01,2024-06-06,40000,확정 이후 연락
TRIU2519001,20FT,2200,ICT,인천,내항,2024-06-06,2024-06-11,42000,빠른 픽업 가능
MAEU7338882,40FT,3600,UNCT,울산,내항,2024-06-01,2024-06-06,47000,야간 불가
ONEU1967075,20FT,2400,SNCT,인천,외항,2024-06-03,2024-06-07,40000,확정 이후 연락
TRIU1981512,40HQ,3900,JUCT,울산,내항,2024-06-05,2024-06-09,47000,빠른 픽업 가능
FSCU1753214,40FT,3600,IFT,인천,내항,2024-06-02,2024-06-07,45000,전화 요망
MSCU4992255,40FT,3600,DGT,부산,외항,2024-06-03,2024-06-08,47000,전화 요망
OOLU1768628,40FT,3700,ICT,인천,내항,2024-06-02,2024-06-06,40000,야간 불가
YMLU8340620,40FT,3900,TOC,부산,내항,2024-06-06,2024-06-11,42000,확정 이후 연락
FSCU9316847,40FT,3600,PCTC,평택,내항,2024-06-04,2024-06-09,45000,전화 요망
MAEU1824167,20FT,2400,IGCT,군산,내항,2024-06-01,2024-06-06,47000,전화 요망
TRIU1600077,20FT,2300,PNC,부산,외항,2024-06-06,2024-06-09,40000,전화 요망
YMLU3809553,40HQ,4100,SNCT,인천,외항,2024-06-03,2024-06-06,47000,전화 요망
FSCU6626338,40HQ,3800,IFT,인천,내항,2024-06-04,2024-06-08,40000,확정 이후 연락
HMMU1367049,40FT,3600,BPTS,부산,내항,2024-06-02,2024-06-05,40000,전화 요망
HMMU6460281,20FT,2500,TOC,부산,내항,2024-06-06,2024-06-10,47000,야간 불가
TCLU3004939,40FT,4000,DGT,부산,외항,2024-06-04,2024-06-09,50000,빠른 픽업 가능
MSCU1132600,40HQ,4100,HJIT,인천,외항,2024-06-07,2024-06-10,40000,전화 요망
TRIU5930179,40HQ,3800,DGT,부산,외항,2024-06-06,2024-06-10,42000,야간 불가
TCLU1679871,40HQ,4200,PNC,부산,외항,2024-06-01,2024-06-05,42000,빠른 픽업 가능
EMCU3213186,20FT,2100,ICT,인천,내항,2024-06-02,2024-06-06,47000,야간 불가
HMMU5214775,40FT,3700,BNCT,부산,외항,2024-06-02,2024-06-06,47000,전화 요망
FSCU4024085,40HQ,4000,PNC,부산,외항,2024-06-01,2024-06-06,42000,빠른 픽업 가능
EMCU6075060,40HQ,4000,JUCT,울산,내항,2024-06-03,2024-06-07,42000,빠른 픽업 가능
EMCU2657929,40FT,3600,IGCT,군산,내항,2024-06-05,2024-06-10,47000,빠른 픽업 가능
TCLU5355425,40FT,3600,JUCT,울산,내항,2024-06-03,2024-06-07,40000,전화 요망
HMMU3203287,40HQ,4200,BPTG,부산,내항,2024-06-06,2024-06-10,42000,빠른 픽업 가능
MAEU7655955,20FT,2200,HJIT,인천,외항,2024-06-02,2024-06-07,45000,확정 이후 연락
